	80	79	7200	6811	1.406650145	0.15	4	4842	0	1	;
	81	80	7200	1320	0.272614622	0.15	4	4842	0	1	;
	81	259	1800	1320	0.5	0.15	4	2640	0	1	;
	82	81	7200	8501	1.755679471	0.15	4	4842	0	1	;
	83	82	7200	1320	0.272614622	0.15	4	4842	0	1	;
	83	261	1800	1320	0.5	0.15	4	2640	0	1	;
	84	83	7200	1109	0.229037588	0.15	4	4842	0	1	;
	85	84	7200	1690	0.349029327	0.15	4	4842	0	1	;
	86	85	7200	2640	0.545229244	0.15	4	4842	0	1	;
	86	189	7200	1320	0.333333333	0.15	4	3960	0	1	;
	87	86	7200	5280	1.090458488	0.15	4	4842	0	1	;
	88	1	9000	5280	1.090458488	0.15	4	4842	0	1	;
	89	88	7200	5280	1.090458488	0.15	4	4842	0	1	;
	90	89	7200	1320	0.272614622	0.15	4	4842	0	1	;
	90	293	1800	1320	0.5	0.15	4	2640	0	1	;
	91	90	7200	1109	0.229037588	0.15	4	4842	0	1	;
	92	91	7200	1531	0.316191656	0.15	4	4842	0	1	;
	93	92	7200	1690	0.349029327	0.15	4	4842	0	1	;
	93	183	7200	1320	0.333333333	0.15	4	3960	0	1	;
	93	195	7200	1320	0.333333333	0.15	4	3960	0	1	;
	94	93	7200	3379	0.697852127	0.15	4	4842	0	1	;
	95	94	7200	1320	0.272614622	0.15	4	4842	0	1	;
	95	290	1800	1320	0.5	0.15	4	2640	0	1	;
	96	95	7200	6019	1.243081371	0.15	4	4842	0	1	;
	97	96	7200	1320	0.272614622	0.15	4	4842	0	1	;
	97	288	1800	1320	0.5	0.15	4	2640	0	1	;
	98	97	7200	3010	0.621643949	0.15	4	4842	0	1	;
	99	98	7200	1320	0.272614622	0.15	4	4842	0	1	;
	99	283	1800	1320	0.5	0.15	4	2640	0	1	;
	100	99	7200	1901	0.392606361	0.15	4	4842	0	1	;
	101	100	7200	1320	0.272614622	0.15	4	4842	0	1	;
	101	278	1800	1320	0.5	0.15	4	2640	0	1	;
	102	101	7200	3749	0.774266832	0.15	4	4842	0	1	;
	103	59	9000	1320	0.333333333	0.15	4	3960	0	1	;
	103	61	9000	1320	0.333333333	0.15	4	3960	0	1	;
	103	237	9000	1320	0.333333333	0.15	4	3960	0	1	;
	104	103	7200	3749	0.774266832	0.15	4	4842	0	1	;
	105	104	7200	1320	0.272614622	0.15	4	4842	0	1	;
	105	279	1800	1320	0.5	0.15	4	2640	0	1	;
	106	105	7200	1901	0.392606361	0.15	4	4842	0	1	;
	107	106	7200	1320	0.272614622	0.15	4	4842	0	1	;
	107	284	1800	1320	0.5	0.15	4	2640	0	1	;
	108	107	7200	3010	0.621643949	0.15	4	4842	0	1	;
	109	108	7200	1320	0.272614622	0.15	4	4842	0	1	;
	109	289	1800	1320	0.5	0.15	4	2640	0	1	;
	110	109	7200	6019	1.243081371	0.15	4	4842	0	1	;
	111	110	7200	1320	0.272614622	0.15	4	4842	0	1	;
	111	291	1800	1320	0.5	0.15	4	2640	0	1	;
	112	111	7200	3379	0.697852127	0.15	4	4842	0	1	;
	113	112	7200	1690	0.349029327	0.15	4	4842	0	1	;
	113	183	7200	1320	0.333333333	0.15	4	3960	0	1	;
	113	195	7200	1320	0.333333333	0.15	4	3960	0	1	;
	114	113	7200	1531	0.316191656	0.15	4	4842	0	1	;
	115	114	7200	1109	0.229037588	0.15	4	4842	0	1	;
	116	115	7200	1320	0.272614622	0.15	4	4842	0	1	;
	116	294	1800	1320	0.5	0.15	4	2640	0	1	;
	117	116	7200	5280	1.090458488	0.15	4	4842	0	1	;
	118	5	9000	5280	1.090458488	0.15	4	4842	0	1	;
	119	118	7200	5280	1.090458488	0.15	4	4842	0	1	;
	120	119	7200	1320	0.272614622	0.15	4	4842	0	1	;
	120	400	1800	1320	0.5	0.15	4	2640	0	1	;
	121	120	7200	2640	0.545229244	0.15	4	4842	0	1	;
	122	121	7200	3010	0.621643949	0.15	4	4842	0	1	;
	123	122	7200	1320	0.272614622	0.15	4	4842	0	1	;
	123	382	1800	1320	0.5	0.15	4	2640	0	1	;
	124	123	7200	4171	0.8614209	0.15	4	4842	0	1	;
	125	124	7200	1320	0.272614622	0.15	4	4842	0	1	;
	125	366	1800	1320	0.5	0.15	4	2640	0	1	;
	126	125	7200	4171	0.8614209	0.15	4	4842	0	1	;
	127	126	7200	1320	0.272614622	0.15	4	4842	0	1	;
	127	350	1800	1320	0.5	0.15	4	2640	0	1	;
	128	127	7200	3010	0.621643949	0.15	4	4842	0	1	;
	129	128	7200	1531	0.316191656	0.15	4	4842	0	1	;
	130	129	7200	1320	0.272614622	0.15	4	4842	0	1	;
	130	324	1800	1320	0.5	0.15	4	2640	0	1	;
	131	130	7200	4171	0.8614209	0.15	4	4842	0	1	;
	132	131	7200	1531	0.316191656	0.15	4	4842	0	1	;
	132	314	1800	1320	0.5	0.15	4	2640	0	1	;
	133	132	7200	2270	0.468814539	0.15	4	4842	0	1	;
	134	133	7200	1690	0.349029327	0.15	4	4842	0	1	;
	135	134	7200	1320	0.272614622	0.15	4	4842	0	1	;
	135	298	1800	1320	0.5	0.15	4	2640	0	1	;
	136	135	7200	739	0.152622883	0.15	4	4842	0	1	;
	137	136	7200	3062	0.632383313	0.15	4	4842	0	1	;
	138	60	9000	1320	0.333333333	0.15	4	3960	0	1	;
	138	137	7200	634	0.130937629	0.15	4	4842	0	1	;
	138	236	9000	1320	0.333333333	0.15	4	3960	0	1	;
	139	138	7200	5280	1.090458488	0.15	4	4842	0	1	;
	140	139	7200	1320	0.272614622	0.15	4	4842	0	1	;
	140	265	1800	1320	0.5	0.15	4	2640	0	1	;
	141	140	7200	4541	0.937835605	0.15	4	4842	0	1	;
	142	72	7200	1320	0.333333333	0.15	4	3960	0	1	;
	142	76	7200	1320	0.333333333	0.15	4	3960	0	1	;
	143	142	7200	4541	0.937835605	0.15	4	4842	0	1	;
	144	143	7200	1320	0.272614622	0.15	4	4842	0	1	;
	144	264	1800	1320	0.5	0.15	4	2640	0	1	;
	145	144	7200	4330	0.894258571	0.15	4	4842	0	1	;
	146	145	7200	581	0.119991739	0.15	4	4842	0	1	;
	147	57	9000	1320	0.333333333	0.15	4	3960	0	1	;
	147	146	7200	3696	0.763320942	0.15	4	4842	0	1	;
	148	147	7200	1109	0.229037588	0.15	4	4842	0	1	;
	149	148	7200	1320	0.272614622	0.15	4	4842	0	1	;
	149	297	1800	1320	0.5	0.15	4	2640	0	1	;
	150	149	7200	1690	0.349029327	0.15	4	4842	0	1	;
	151	150	7200	1109	0.229037588	0.15	4	4842	0	1	;
	152	151	7200	3010	0.621643949	0.15	4	4842	0	1	;
	152	310	1800	1320	0.5	0.15	4	2640	0	1	;
	153	152	7200	3379	0.697852127	0.15	4	4842	0	1	;
	154	153	7200	1320	0.272614622	0.15	4	4842	0	1	;
	154	323	1800	1320	0.5	0.15	4	2640	0	1	;
	155	154	7200	1531	0.316191656	0.15	4	4842	0	1	;
	156	155	7200	3010	0.621643949	0.15	4	4842	0	1	;
	157	156	7200	1320	0.272614622	0.15	4	4842	0	1	;
	157	349	1800	1320	0.5	0.15	4	2640	0	1	;
	158	157	7200	4171	0.8614209	0.15	4	4842	0	1	;
	159	158	7200	1320	0.272614622	0.15	4	4842	0	1	;
	159	365	1800	1320	0.5	0.15	4	2640	0	1	;
	160	159	7200	4171	0.8614209	0.15	4	4842	0	1	;
	161	160	7200	1320	0.272614622	0.15	4	4842	0	1	;
	161	381	1800	1320	0.5	0.15	4	2640	0	1	;
	162	161	7200	3010	0.621643949	0.15	4	4842	0	1	;
	163	162	7200	2640	0.545229244	0.15	4	4842	0	1	;
	164	163	7200	1320	0.272614622	0.15	4	4842	0	1	;
	164	399	1800	1320	0.5	0.15	4	2640	0	1	;
	165	164	7200	5280	1.090458488	0.15	4	4842	0	1	;
	166	6	9000	5280	1.090458488	0.15	4	4842	0	1	;
	167	166	7200	5280	1.090458488	0.15	4	4842	0	1	;
	168	167	7200	1320	0.272614622	0.15	4	4842	0	1	;
	168	409	1800	1320	0.5	0.15	4	2640	0	1	;
	169	168	7200	3749	0.774266832	0.15	4	4842	0	1	;
	170	169	7200	1690	0.349029327	0.15	4	4842	0	1	;
	171	170	7200	317	0.065468815	0.15	4	4842	0	1	;
	171	216	7200	1320	0.333333333	0.15	4	3960	0	1	;
	172	171	7200	1373	0.283560512	0.15	4	4842	0	1	;
	172	393	1800	1320	0.5	0.15	4	2640	0	1	;
	173	172	7200	2429	0.50165221	0.15	4	4842	0	1	;
	174	173	7200	1109	0.229037588	0.15	4	4842	0	1	;
	175	174	7200	1320	0.272614622	0.15	4	4842	0	1	;
	175	377	1800	1320	0.5	0.15	4	2640	0	1	;
	176	175	7200	3960	0.817843866	0.15	4	4842	0	1	;
	177	176	7200	1320	0.272614622	0.15	4	4842	0	1	;
	177	360	1800	1320	0.5	0.15	4	2640	0	1	;
	178	177	7200	3960	0.817843866	0.15	4	4842	0	1	;
	179	178	7200	1320	0.272614622	0.15	4	4842	0	1	;
	179	336	1800	1320	0.5	0.15	4	2640	0	1	;
	180	179	7200	9240	1.908302354	0.15	4	4842	0	1	;
	181	180	7200	1320	0.272614622	0.15	4	4842	0	1	;
	181	307	1800	1320	0.5	0.15	4	2640	0	1	;
	182	181	7200	739	0.152622883	0.15	4	4842	0	1	;
	183	182	7200	1901	0.392606361	0.15	4	4842	0	1	;
	184	92	7200	1320	0.333333333	0.15	4	3960	0	1	;
	184	112	7200	1320	0.333333333	0.15	4	3960	0	1	;
	184	183	7200	1901	0.392606361	0.15	4	4842	0	1	;
	185	184	7200	3590	0.741429162	0.15	4	4842	0	1	;
	186	185	7200	1901	0.392606361	0.15	4	4842	0	1	;
	187	186	7200	1320	0.272614622	0.15	4	4842	0	1	;
	187	272	1800	1320	0.5	0.15	4	2640	0	1	;
	188	187	7200	4330	0.894258571	0.15	4	4842	0	1	;
	189	188	7200	3749	0.774266832	0.15	4	4842	0	1	;
	190	63	7200	1320	0.333333333	0.15	4	3960	0	1	;
	190	85	7200	1320	0.333333333	0.15	4	3960	0	1	;
	191	190	7200	3749	0.774266832	0.15	4	4842	0	1	;
	192	191	7200	4330	0.894258571	0.15	4	4842	0	1	;
	193	192	7200	1320	0.272614622	0.15	4	4842	0	1	;
	193	271	1800	1320	0.5	0.15	4	2640	0	1	;
	194	193	7200	1901	0.392606361	0.15	4	4842	0	1	;
	195	194	7200	3590	0.741429162	0.15	4	4842	0	1	;
	196	92	7200	1320	0.333333333	0.15	4	3960	0	1	;
	196	112	7200	1320	0.333333333	0.15	4	3960	0	1	;
	196	195	7200	1901	0.392606361	0.15	4	4842	0	1	;
	197	196	7200	1901	0.392606361	0.15	4	4842	0	1	;
	198	197	7200	739	0.152622883	0.15	4	4842	0	1	;
	199	198	7200	1320	0.272614622	0.15	4	4842	0	1	;
	199	306	1800	1320	0.5	0.15	4	2640	0	1	;
	200	199	7200	9240	1.908302354	0.15	4	4842	0	1	;
	201	200	7200	1320	0.272614622	0.15	4	4842	0	1	;
	201	335	1800	1320	0.5	0.15	4	2640	0	1	;
	202	201	7200	3960	0.817843866	0.15	4	4842	0	1	;
	203	202	7200	1320	0.272614622	0.15	4	4842	0	1	;
	203	359	1800	1320	0.5	0.15	4	2640	0	1	;
	204	203	7200	3960	0.817843866	0.15	4	4842	0	1	;
	205	204	7200	1320	0.272614622	0.15	4	4842	0	1	;
	205	376	1800	1320	0.5	0.15	4	2640	0	1	;
	206	205	7200	1109	0.229037588	0.15	4	4842	0	1	;
	207	206	7200	2429	0.50165221	0.15	4	4842	0	1	;
	208	207	7200	1373	0.283560512	0.15	4	4842	0	1	;
	209	208	7200	317	0.065468815	0.15	4	4842	0	1	;
	209	392	1800	1320	0.5	0.15	4	2640	0	1	;
	210	209	7200	1690	0.349029327	0.15	4	4842	0	1	;
	210	250	7200	1320	0.333333333	0.15	4	3960	0	1	;
	211	210	7200	3749	0.774266832	0.15	4	4842	0	1	;
	212	211	7200	1320	0.272614622	0.15	4	4842	0	1	;
	212	408	1800	1320	0.5	0.15	4	2640	0	1	;
	213	212	7200	5280	1.090458488	0.15	4	4842	0	1	;
	214	7	9000	5280	1.090458488	0.15	4	4842	0	1	;
	215	214	9000	5280	1.090458488	0.15	4	4842	0	1	;
	216	215	9000	1901	0.392606361	0.15	4	4842	0	1	;
	217	169	7200	1320	0.333333333	0.15	4	3960	0	1	;
	217	216	9000	2851	0.588806278	0.15	4	4842	0	1	;
	218	217	9000	1373	0.283560512	0.15	4	4842	0	1	;
	218	392	1800	1320	0.5	0.15	4	2640	0	1	;
	219	218	9000	3749	0.774266832	0.15	4	4842	0	1	;
	220	219	9000	2429	0.50165221	0.15	4	4842	0	1	;
	220	363	1800	1320	0.5	0.15	4	2640	0	1	;
	221	220	9000	5650	1.166873193	0.15	4	4842	0	1	;
	222	221	9000	1531	0.316191656	0.15	4	4842	0	1	;
	223	222	9000	2059	0.425237505	0.15	4	4842	0	1	;
	223	346	1800	1320	0.5	0.15	4	2640	0	1	;
	224	223	9000	4699	0.970466749	0.15	4	4842	0	1	;
	225	224	9000	3010	0.621643949	0.15	4	4842	0	1	;
	225	330	1800	1320	0.5	0.15	4	2640	0	1	;
	226	225	9000	4541	0.937835605	0.15	4	4842	0	1	;
	227	226	9000	1901	0.392606361	0.15	4	4842	0	1	;
	227	311	1800	1320	0.5	0.15	4	2640	0	1	;
	228	227	9000	5280	1.090458488	0.15	4	4842	0	1	;
	229	228	9000	2270	0.468814539	0.15	4	4842	0	1	;
	229	277	1800	1320	0.5	0.15	4	2640	0	1	;
	230	229	9000	581	0.119991739	0.15	4	4842	0	1	;
	231	56	9000	1320	0.333333333	0.15	4	3960	0	1	;
	231	230	9000	1426	0.294506402	0.15	4	4842	0	1	;
	232	58	9000	1320	0.333333333	0.15	4	3960	0	1	;
	232	231	9000	1531	0.316191656	0.15	4	4842	0	1	;
	233	232	9000	5280	1.090458488	0.15	4	4842	0	1	;
	234	4	9000	5280	1.090458488	0.15	4	4842	0	1	;
	235	234	9000	5280	1.090458488	0.15	4	4842	0	1	;
	236	235	9000	581	0.119991739	0.15	4	4842	0	1	;
	237	236	9000	1214	0.250722842	0.15	4	4842	0	1	;
	238	55	9000	1320	0.333333333	0.15	4	3960	0	1	;
	238	61	9000	1320	0.333333333	0.15	4	3960	0	1	;
	238	237	9000	1109	0.229037588	0.15	4	4842	0	1	;
	239	238	9000	1109	0.229037588	0.15	4	4842	0	1	;
	240	239	9000	2270	0.468814539	0.15	4	4842	0	1	;
	240	299	1800	1320	0.5	0.15	4	2640	0	1	;
	241	240	9000	4541	0.937835605	0.15	4	4842	0	1	;
	242	241	9000	3010	0.621643949	0.15	4	4842	0	1	;
	242	317	1800	1320	0.5	0.15	4	2640	0	1	;
	243	242	9000	4541	0.937835605	0.15	4	4842	0	1	;
	244	243	9000	1901	0.392606361	0.15	4	4842	0	1	;
	244	339	1800	1320	0.5	0.15	4	2640	0	1	;
	245	244	9000	5069	1.046881454	0.15	4	4842	0	1	;
	246	245	9000	3010	0.621643949	0.15	4	4842	0	1	;
	246	347	1800	1320	0.5	0.15	4	2640	0	1	;
	247	246	9000	5650	1.166873193	0.15	4	4842	0	1	;
	248	247	9000	1901	0.392606361	0.15	4	4842	0	1	;
	248	374	1800	1320	0.5	0.15	4	2640	0	1	;
	249	248	9000	4330	0.894258571	0.15	4	4842	0	1	;
	250	249	9000	1742	0.359768691	0.15	4	4842	0	1	;
	251	250	9000	264	0.054522924	0.15	4	4842	0	1	;
	251	391	1800	1320	0.5	0.15	4	2640	0	1	;
	252	208	7200	1320	0.333333333	0.15	4	3960	0	1	;
	252	251	9000	2534	0.523337464	0.15	4	4842	0	1	;
	253	252	9000	5280	1.090458488	0.15	4	4842	0	1	;
	254	15	5400	2640	1	0.15	4	2640	0	1	;
	254	255	5400	5280	2	0.15	4	2640	0	1	;
	255	70	1800	1320	0.5	0.15	4	2640	0	1	;
	255	254	5400	5280	2	0.15	4	2640	0	1	;
	255	256	5400	1320	0.5	0.15	4	2640	0	1	;
	256	78	1800	1320	0.5	0.15	4	2640	0	1	;
	256	255	5400	1320	0.5	0.15	4	2640	0	1	;
	256	266	5400	5069	1.920075758	0.15	4	2640	0	1	;
	257	14	5400	2640	1	0.15	4	2640	0	1	;
	257	258	5400	5280	2	0.15	4	2640	0	1	;
	258	68	1800	1320	0.5	0.15	4	2640	0	1	;
	258	257	5400	5280	2	0.15	4	2640	0	1	;
	258	259	5400	1320	0.5	0.15	4	2640	0	1	;
	259	80	1800	1320	0.5	0.15	4	2640	0	1	;
	259	258	5400	1320	0.5	0.15	4	2640	0	1	;
	259	267	5400	5069	1.920075758	0.15	4	2640	0	1	;
	260	66	1800	1320	0.5	0.15	4	2640	0	1	;
	260	261	5400	1320	0.5	0.15	4	2640	0	1	;
	261	82	1800	1320	0.5	0.15	4	2640	0	1	;
	261	260	5400	1320	0.5	0.15	4	2640	0	1	;
	261	269	5400	4910	1.859848485	0.15	4	2640	0	1	;
	262	13	5400	2640	1	0.15	4	2640	0	1	;
	262	273	5400	5280	2	0.15	4	2640	0	1	;
	263	16	5400	2640	1	0.15	4	2640	0	1	;
	263	264	5400	5280	2	0.15	4	2640	0	1	;
	264	143	1800	1320	0.5	0.15	4	2640	0	1	;
	264	263	5400	5280	2	0.15	4	2640	0	1	;
	264	265	5400	1320	0.5	0.15	4	2640	0	1	;
	265	139	1800	1320	0.5	0.15	4	2640	0	1	;
	265	264	5400	1320	0.5	0.15	4	2640	0	1	;
	265	266	5400	2640	1	0.15	4	2640	0	1	;
	266	24	12600	1320	0.149068323	0.15	4	8855	0	1	;
	266	39	5400	3854	1.459848485	0.15	4	2640	0	1	;
	266	256	5400	5069	1.920075758	0.15	4	2640	0	1	;
	266	265	5400	2640	1	0.15	4	2640	0	1	;
	266	277	5400	9451	3.579924242	0.15	4	2640	0	1	;
	267	24	12600	1320	0.149068323	0.15	4	8855	0	1	;
	267	39	5400	3854	1.459848485	0.15	4	2640	0	1	;
	267	259	5400	5069	1.920075758	0.15	4	2640	0	1	;
	267	268	5400	2640	1	0.15	4	2640	0	1	;
	267	281	5400	4330	1.640151515	0.15	4	2640	0	1	;
	268	25	12600	1320	0.149068323	0.15	4	8855	0	1	;
	268	40	5400	3485	1.320075758	0.15	4	2640	0	1	;
	268	267	5400	2640	1	0.15	4	2640	0	1	;
	268	287	5400	4541	1.720075758	0.15	4	2640	0	1	;
	269	25	12600	1320	0.149068323	0.15	4	8855	0	1	;
	269	40	5400	3485	1.320075758	0.15	4	2640	0	1	;
	269	261	5400	4910	1.859848485	0.15	4	2640	0	1	;
	269	270	5400	2640	1	0.15	4	2640	0	1	;
	269	290	5400	6600	2.5	0.15	4	2640	0	1	;
	270	269	5400	2640	1	0.15	4	2640	0	1	;
	270	271	5400	1531	0.579924242	0.15	4	2640	0	1	;
	271	192	1800	1320	0.5	0.15	4	2640	0	1	;
	271	270	5400	1531	0.579924242	0.15	4	2640	0	1	;
	271	272	5400	1320	0.5	0.15	4	2640	0	1	;
	272	186	1800	1320	0.5	0.15	4	2640	0	1	;
	272	271	5400	1320	0.5	0.15	4	2640	0	1	;
	272	273	5400	6019	2.279924242	0.15	4	2640	0	1	;
	273	26	12600	1320	0.149068323	0.15	4	8855	0	1	;
	273	41	5400	2640	1	0.15	4	2640	0	1	;
	273	262	5400	5280	2	0.15	4	2640	0	1	;
	273	272	5400	739	0.279924242	0.15	4	2640	0	1	;
	273	292	5400	5280	2	0.15	4	2640	0	1	;
	274	26	12600	1320	0.149068323	0.15	4	8855	0	1	;
	274	41	5400	2640	1	0.15	4	2640	0	1	;
	274	275	5400	5280	2	0.15	4	2640	0	1	;
	274	293	5400	3749	1.420075758	0.15	4	2640	0	1	;
	275	12	5400	2640	1	0.15	4	2640	0	1	;
	275	274	5400	5280	2	0.15	4	2640	0	1	;
	276	17	5400	2640	1	0.15	4	2640	0	1	;
	276	296	5400	5280	2	0.15	4	2640	0	1	;
	277	228	1800	1320	0.5	0.15	4	2640	0	1	;
	277	266	5400	9451	3.579924242	0.15	4	2640	0	1	;
